eid,account_number_num_fraud_transactions_per_account_number_7day,account_number_num_fraud_transactions_per_account_number_1day,account_number_num_fraud_transactions_per_account_number_30day,account_number_num_fraud_transactions_per_account_number_90day,account_number_num_order_items_per_account_number_lifetime,num_order_items,account_number_num_fraud_transactions_per_account_number_lifetime,account_number_avg_order_total_per_account_number_30day,account_number_avg_order_total_per_account_number_1day,account_number_sum_order_total_per_account_number_1day,account_number_sum_order_total_per_account_number_7day,account_number_num_order_items_per_account_number_1day,account_number_num_order_items_per_account_number_90day,account_number_avg_order_total_per_account_number_90day,account_number_sum_order_total_per_account_number_90day,account_number_avg_order_total_per_account_number_7day,account_number_num_order_items_per_account_number_30day,account_number_num_order_items_per_account_number_7day,account_number_num_distinct_transaction_per_account_number_7day,order_total,account_number_num_distinct_transaction_per_account_number_90day,account_number_sum_order_total_per_account_number_30day,account_number_num_distinct_transaction_per_account_number_30day,account_number_num_distinct_transaction_per_account_number_1day,is_existing_user_1,is_existing_user_0,status_New,status_Pending,is_billing_shipping_city_same_1,is_billing_shipping_city_same_0,num_order_items_IsNull,order_total_IsNull
501-0505820-8498061,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
740-8138577-1887413,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
651-0421456-1186287,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
064-0378610-5583330,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
298-5170548-2138906,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
949-5061037-8723597,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
608-4321133-5645430,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
020-0921200-9922415,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,0,1,0,0
856-4045692-0323151,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
126-6936788-4084979,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
411-5589146-0510601,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
350-4119266-9312263,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,0,1,0,1
139-5018420-4092890,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
012-1456454-4164672,0,0,0,0,2,0.0,0,4.5,0.0,0.0,0.0,0,2,4.5,9.0,0.0,0,0,1,160.20269675925925,2,9.0,2,1,1,0,1,0,1,0,0,1
344-8854559-3421562,0,0,0,0,2,2.0,0,228.06,228.06,228.06,228.06,2,2,228.06,228.06,228.06,2,2,1,228.06,1,228.06,1,1,1,0,1,0,1,0,0,0
588-1717458-6549539,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
204-3740915-5246266,0,0,0,0,2,2.0,0,162.95,162.95,162.95,162.95,2,2,162.95,162.95,162.95,2,2,1,162.95,1,162.95,1,1,1,0,1,0,1,0,0,0
387-1100742-4240759,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
338-0477713-1791251,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
793-0687395-0075359,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,0,1,0,1
137-0894419-9251052,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
212-7677965-1326056,0,0,0,0,4,2.0,0,9.0,9.0,9.0,18.0,2,4,9.0,18.0,9.0,4,2,2,9.0,2,18.0,2,1,1,0,1,0,1,0,0,0
998-5790592-8479232,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
680-8560076-6674051,0,0,0,0,2,2.0,0,4.5,9.0,9.0,9.0,2,2,4.5,9.0,9.0,2,2,1,9.0,2,9.0,2,1,1,0,1,0,0,1,0,0
685-4900559-5518854,0,0,0,0,2,2.0,0,412.95,412.95,412.95,412.95,2,2,412.95,412.95,412.95,2,2,1,412.95,1,412.95,1,1,1,0,1,0,1,0,0,0
073-1007701-1565628,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
487-1832773-5186200,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
672-5492055-0241931,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
530-8287091-1768515,0,0,0,0,2,2.0,0,162.95,162.95,162.95,162.95,2,2,162.95,162.95,162.95,2,2,1,162.95,1,162.95,1,1,1,0,1,0,1,0,0,0
724-1856317-6076858,0,0,0,0,2,2.0,0,412.95,412.95,412.95,412.95,2,2,412.95,412.95,412.95,2,2,1,412.95,1,412.95,1,1,1,0,1,0,1,0,0,0
521-2098151-8651999,0,0,0,0,3,3.0,0,341.95,341.95,341.95,341.95,3,3,341.95,341.95,341.95,3,3,1,341.95,1,341.95,1,1,1,0,1,0,1,0,0,0
494-2661719-8931637,0,0,0,0,2,0.0,0,81.475,0.0,0.0,0.0,0,2,81.475,162.95,0.0,0,0,1,160.20269675925925,2,162.95,2,1,1,0,1,0,1,0,0,1
007-0374441-6480181,0,0,0,0,3,3.0,0,179.0,179.0,179.0,179.0,3,3,179.0,179.0,179.0,3,3,1,179.0,1,179.0,1,1,1,0,1,0,1,0,0,0
233-8612117-5984572,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
181-4467932-1440518,0,0,0,0,3,3.0,0,5.0,5.0,5.0,5.0,3,3,5.0,5.0,5.0,3,3,1,5.0,1,5.0,1,1,1,0,1,0,1,0,0,0
290-3331250-7684912,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
678-6357875-2671535,1,1,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
306-1674573-2062451,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,2,0.0,2,1,1,0,1,0,1,0,0,1
827-6010310-7566616,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
214-8219245-0942955,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,0,1,0,1
850-9628468-5937756,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
651-8658070-4939353,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,160.20269675925925,2,0.0,2,2,1,0,1,0,1,0,0,1
149-6381370-0874312,0,0,0,0,3,3.0,0,14.0,14.0,14.0,14.0,3,3,14.0,14.0,14.0,3,3,1,14.0,1,14.0,1,1,1,0,1,0,1,0,0,0
866-5948442-8682699,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
289-5701432-0052172,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
245-9859529-8203544,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
913-9118342-5084020,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
932-9377312-2780342,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
417-4814104-7832326,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
678-6812494-4041119,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
888-1018481-1046964,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
711-2344070-0017830,0,0,0,0,2,2.0,0,312.95,312.95,312.95,312.95,2,2,312.95,312.95,312.95,2,2,1,312.95,1,312.95,1,1,1,0,1,0,1,0,0,0
694-4528182-4431572,1,1,1,1,2,2.0,1,970.7,970.7,970.7,970.7,2,2,970.7,970.7,970.7,2,2,1,970.7,1,970.7,1,1,0,1,1,0,0,1,0,0
204-2866945-3324699,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
497-7007761-0916763,0,0,0,0,3,3.0,0,14.0,14.0,14.0,14.0,3,3,14.0,14.0,14.0,3,3,1,14.0,1,14.0,1,1,0,1,1,0,1,0,0,0
990-4108400-4471475,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
664-7316964-2347025,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
334-7760202-9214199,0,0,0,0,2,2.0,0,362.95,362.95,362.95,362.95,2,2,362.95,362.95,362.95,2,2,1,362.95,1,362.95,1,1,1,0,1,0,1,0,0,0
619-4850760-8130851,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
923-2721683-5260528,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,0,1,0,1
315-2172859-5482917,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
344-4152799-5886727,0,0,0,0,3,3.0,0,5.0,5.0,5.0,5.0,3,3,5.0,5.0,5.0,3,3,1,5.0,1,5.0,1,1,0,1,1,0,1,0,0,0
488-6162886-5030438,0,0,0,0,3,3.0,0,5.0,5.0,5.0,5.0,3,3,5.0,5.0,5.0,3,3,1,5.0,1,5.0,1,1,1,0,1,0,1,0,0,0
496-6370076-1892553,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
523-8776406-7326612,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
815-4005664-3960825,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
994-8109214-0642819,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
732-6927688-5098006,0,0,0,0,2,2.0,0,12.0,24.0,24.0,24.0,2,2,12.0,24.0,12.0,2,2,2,24.0,2,24.0,2,1,1,0,1,0,1,0,0,0
776-7652322-7203219,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
541-3571176-2305207,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
743-0996261-5419602,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
981-3656452-2680282,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
351-8174841-2524209,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
906-2087046-7330895,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
554-3213844-4939010,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
597-0060445-4178317,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
495-0163481-3932340,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
409-9980880-6423825,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,0,1,1,0,0,0
117-6064541-1352384,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
219-5422469-0899920,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,0,1,0,0
928-5886847-8672858,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
365-0080003-5222299,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
488-9164998-7162602,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
700-8855408-1255261,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,0,1,0,1
551-1162661-7328774,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
316-4139341-1796733,0,0,0,0,6,2.0,0,244.96666666666667,244.96666666666667,734.9,734.9,4,6,244.96666666666667,734.9,244.96666666666667,6,6,3,362.95,3,734.9,3,3,1,0,1,0,1,0,0,0
280-2418481-0514445,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
596-2456209-7438126,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
337-4240634-1415415,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
271-7440061-9474063,0,0,0,0,2,2.0,0,19.0,19.0,19.0,19.0,2,2,19.0,19.0,19.0,2,2,1,19.0,1,19.0,1,1,1,0,1,0,1,0,0,0
065-3352625-6134374,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
498-0328492-3706346,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
070-5638861-4905760,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
941-2427673-8842153,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
579-3036061-6821420,0,0,0,0,3,3.0,0,152.95,152.95,152.95,152.95,3,3,152.95,152.95,152.95,3,3,1,152.95,1,152.95,1,1,1,0,1,0,1,0,0,0
521-5850427-0654069,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
815-2505753-8823466,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
629-1862532-3173606,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
442-8583337-8985407,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
786-8184493-4135697,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
230-2137609-2254134,0,0,0,0,2,2.0,0,320.7,320.7,320.7,320.7,2,2,320.7,320.7,320.7,2,2,1,320.7,1,320.7,1,1,0,1,1,0,1,0,0,0
779-9435946-8150979,0,0,0,0,2,2.0,0,18.95,18.95,18.95,18.95,2,2,18.95,18.95,18.95,2,2,1,18.95,1,18.95,1,1,0,1,1,0,1,0,0,0
300-6738968-4738084,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
365-5219179-9829946,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
675-1812750-5431546,0,0,0,0,3,3.0,0,112.95,112.95,112.95,112.95,3,3,112.95,112.95,112.95,3,3,1,112.95,1,112.95,1,1,1,0,1,0,1,0,0,0
233-8400905-0378573,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
301-5918229-7307868,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
691-1364658-9252846,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
736-2364240-3043878,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
687-1758473-4488399,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
945-1103638-2142539,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
035-9925822-7525014,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
276-2327842-1103632,0,0,0,0,2,2.0,0,312.95,312.95,312.95,312.95,2,2,312.95,312.95,312.95,2,2,1,312.95,1,312.95,1,1,1,0,1,0,1,0,0,0
525-1103871-0374993,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
380-2792748-6664693,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
017-0722597-4202998,0,0,0,0,2,2.0,0,162.95,162.95,162.95,162.95,2,2,162.95,162.95,162.95,2,2,1,162.95,1,162.95,1,1,1,0,1,0,1,0,0,0
078-2075792-2116654,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
256-1322276-0174675,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
391-9634126-8630416,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
251-9739893-2281994,0,0,0,0,2,2.0,0,272.43,272.43,272.43,272.43,2,2,272.43,272.43,272.43,2,2,1,272.43,1,272.43,1,1,1,0,1,0,1,0,0,0
711-6579439-5303492,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
267-2379354-1078082,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,160.20269675925925,2,0.0,2,2,1,0,1,0,1,0,0,1
854-1024386-0896102,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
559-3095974-7095054,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
045-8765721-2556648,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
752-1749939-3610591,0,0,0,0,2,2.0,0,162.95,162.95,162.95,162.95,2,2,162.95,162.95,162.95,2,2,1,162.95,1,162.95,1,1,1,0,1,0,1,0,0,0
222-7303876-2929006,0,0,0,0,2,2.0,0,312.95,312.95,312.95,312.95,2,2,312.95,312.95,312.95,2,2,1,312.95,1,312.95,1,1,1,0,1,0,1,0,0,0
931-5620341-3315617,0,0,0,0,2,2.0,0,29.0,29.0,29.0,29.0,2,2,29.0,29.0,29.0,2,2,1,29.0,1,29.0,1,1,1,0,1,0,1,0,0,0
353-3108623-5122767,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
778-1570876-5622498,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,0,1,0,1
047-9212545-8238277,0,0,0,0,2,2.0,0,17.0,34.0,34.0,34.0,2,2,17.0,34.0,34.0,2,2,1,34.0,2,34.0,2,1,1,0,1,0,1,0,0,0
439-5473295-6125654,0,0,0,0,2,2.0,0,162.95,162.95,162.95,162.95,2,2,162.95,162.95,162.95,2,2,1,162.95,1,162.95,1,1,1,0,1,0,1,0,0,0
421-6471974-0960060,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
002-5005942-4817334,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
342-0763980-9316990,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
289-3071259-2843464,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
012-8300675-8257178,0,0,0,0,2,2.0,0,312.95,312.95,312.95,312.95,2,2,312.95,312.95,312.95,2,2,1,312.95,1,312.95,1,1,1,0,1,0,0,1,0,0
004-4403889-9203891,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
654-4450534-9124766,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
